sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
10973,india_femstud_hindiversion,22,female,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,barely true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,35
10974,india_femstud_hindiversion,22,female,exactly true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,34
10975,india_femstud_hindiversion,22,female,barely true,not at all true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,30
10976,india_femstud_hindiversion,21,female,moderately true,exactly true,barely true,moderately true, barely true,moderately true,barely true, exactly true, moderately true,barely true,NA,NA,NA,India,NA,28
10977,india_femstud_hindiversion,21,female,moderately true,moderately true,barely true,barely true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,27
10978,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,36
10979,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,36
10980,india_femstud_hindiversion,18,female,exactly true,exactly true,moderately true, exactly true, exactly true,moderately true,moderately true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,35
10981,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true, exactly true, exactly true,barely true,moderately true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,34
10982,india_femstud_hindiversion,21,female,moderately true,moderately true,barely true,barely true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,27
10983,india_femstud_hindiversion,21,female,exactly true,moderately true,exactly true,barely true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
10984,india_femstud_hindiversion,21,female,exactly true,moderately true,exactly true,barely true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
10985,india_femstud_hindiversion,20,female,moderately true,exactly true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,33
10986,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, exactly true, moderately true,barely true,NA,NA,NA,India,NA,34
10987,india_femstud_hindiversion,20,female,exactly true,exactly true,moderately true, exactly true, exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,37
10988,india_femstud_hindiversion,20,female,moderately true,moderately true,moderately true,barely true, barely true,barely true,barely true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,26
10989,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,36
10990,india_femstud_hindiversion,20,female,barely true,not at all true,moderately true,not at all true,not at all true,barely true,moderately true, not at all true, not at all true, not at all true,NA,NA,NA,India,NA,16
10991,india_femstud_hindiversion,20,female,exactly true,moderately true,barely true,moderately true, barely true,exactly true,exactly true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,30
10992,india_femstud_hindiversion,20,female,moderately true,exactly true,moderately true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,36
10993,india_femstud_hindiversion,21,female,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,not at all true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,36
10994,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,36
10995,india_femstud_hindiversion,21,female,moderately true,moderately true,moderately true,barely true, barely true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,31
10996,india_femstud_hindiversion,21,female,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,40
10997,india_femstud_hindiversion,21,female,moderately true,exactly true,moderately true,moderately true,not at all true,exactly true,not at all true, not at all true, moderately true,exactly true,NA,NA,NA,India,NA,27
10998,india_femstud_hindiversion,21,female,exactly true,barely true,barely true,moderately true,moderately true,exactly true,barely true, exactly true, not at all true, not at all true,NA,NA,NA,India,NA,26
10999,india_femstud_hindiversion,21,female,moderately true,not at all true,moderately true,not at all true,not at all true,moderately true,moderately true, moderately true, exactly true,barely true,NA,NA,NA,India,NA,24
11000,india_femstud_hindiversion,20,female,moderately true,exactly true,moderately true,moderately true, exactly true,exactly true,barely true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,35
11001,india_femstud_hindiversion,20,female,moderately true,exactly true,moderately true, exactly true,moderately true,exactly true,not at all true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,33
11002,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,37
11003,india_femstud_hindiversion,20,female,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,40
11004,india_femstud_hindiversion,20,female,exactly true,exactly true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,36
11005,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true,moderately true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11006,india_femstud_hindiversion,20,female,exactly true,moderately true,barely true,not at all true, barely true,exactly true,exactly true, not at all true, moderately true,barely true,NA,NA,NA,India,NA,26
11007,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,33
11008,india_femstud_hindiversion,20,female,exactly true,exactly true,exactly true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,37
11009,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,barely true,NA,NA,NA,India,NA,36
11010,india_femstud_hindiversion,20,female,moderately true,moderately true,moderately true, exactly true, barely true,moderately true,barely true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,28
11011,india_femstud_hindiversion,20,female,moderately true,moderately true,moderately true, exactly true,moderately true,moderately true,not at all true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,29
11012,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true,moderately true, exactly true,exactly true,barely true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,36
11013,india_femstud_hindiversion,20,female,moderately true,barely true,barely true,not at all true,not at all true,moderately true,barely true, barely true, moderately true, not at all true,NA,NA,NA,India,NA,20
11014,india_femstud_hindiversion,20,female,exactly true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,39
11015,india_femstud_hindiversion,20,female,moderately true,not at all true,not at all true,barely true,not at all true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,26
11016,india_femstud_hindiversion,20,female,moderately true,moderately true,barely true,moderately true,moderately true,exactly true,barely true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,31
11017,india_femstud_hindiversion,20,female,moderately true,moderately true,not at all true,barely true, barely true,moderately true,exactly true, exactly true, moderately true, not at all true,NA,NA,NA,India,NA,26
11018,india_femstud_hindiversion,19,female,moderately true,not at all true,exactly true,not at all true,moderately true,moderately true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,29
11019,india_femstud_hindiversion,19,female,exactly true,exactly true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,36
11020,india_femstud_hindiversion,19,female,exactly true,moderately true,barely true, exactly true,moderately true,barely true,barely true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,29
11021,india_femstud_hindiversion,19,female,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,37
11022,india_femstud_hindiversion,19,female,moderately true,exactly true,not at all true,barely true,moderately true,exactly true,barely true, moderately true,barely true, moderately true,NA,NA,NA,India,NA,27
11023,india_femstud_hindiversion,20,female,moderately true,exactly true,moderately true,barely true, barely true,exactly true,barely true, barely true, exactly true, moderately true,NA,NA,NA,India,NA,29
11024,india_femstud_hindiversion,20,female,moderately true,exactly true,barely true,barely true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,30
11025,india_femstud_hindiversion,20,female,exactly true,moderately true,barely true,moderately true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,33
11026,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,33
11027,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,36
11028,india_femstud_hindiversion,20,female,moderately true,moderately true,exactly true, exactly true, exactly true,moderately true,exactly true, barely true, exactly true, moderately true,NA,NA,NA,India,NA,34
11029,india_femstud_hindiversion,20,female,moderately true,barely true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true,barely true, moderately true,NA,NA,NA,India,NA,31
11030,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,37
11031,india_femstud_hindiversion,20,female,exactly true,barely true,not at all true,moderately true, barely true,exactly true,barely true, moderately true, not at all true,barely true,NA,NA,NA,India,NA,24
11032,india_femstud_hindiversion,20,female,moderately true,barely true,exactly true,moderately true, barely true,exactly true,not at all true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,28
11033,india_femstud_hindiversion,20,female,barely true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,33
11034,india_femstud_hindiversion,20,female,moderately true,moderately true,exactly true,moderately true, barely true,exactly true,barely true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,29
11035,india_femstud_hindiversion,20,female,moderately true,moderately true,barely true,barely true, barely true,moderately true,barely true, barely true, moderately true,barely true,NA,NA,NA,India,NA,24
11036,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true,moderately true, barely true,exactly true,barely true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,33
11037,india_femstud_hindiversion,20,female,moderately true,moderately true,not at all true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,33
11038,india_femstud_hindiversion,19,female,exactly true,exactly true,moderately true,moderately true, exactly true,exactly true,barely true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,34
11039,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true, exactly true,moderately true,exactly true,barely true, barely true, exactly true,barely true,NA,NA,NA,India,NA,30
11040,india_femstud_hindiversion,20,female,exactly true,exactly true,exactly true,moderately true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11041,india_femstud_hindiversion,19,female,barely true,exactly true,moderately true,moderately true,moderately true,exactly true,moderately true, barely true, exactly true, moderately true,NA,NA,NA,India,NA,31
11042,india_femstud_hindiversion,19,female,moderately true,moderately true,barely true,barely true,moderately true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,27
11043,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,35
11044,india_femstud_hindiversion,19,female,moderately true,barely true,not at all true,not at all true,moderately true,moderately true,barely true, barely true, moderately true,barely true,NA,NA,NA,India,NA,22
11045,india_femstud_hindiversion,19,female,moderately true,moderately true,barely true,moderately true,not at all true,not at all true,barely true, moderately true,barely true,barely true,NA,NA,NA,India,NA,22
11046,india_femstud_hindiversion,19,female,moderately true,moderately true,barely true,moderately true, barely true,moderately true,exactly true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,30
11047,india_femstud_hindiversion,19,female,moderately true,moderately true,barely true,moderately true, barely true,moderately true,moderately true, barely true, not at all true, moderately true,NA,NA,NA,India,NA,25
11048,india_femstud_hindiversion,19,female,moderately true,exactly true,moderately true,barely true, barely true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,30
11049,india_femstud_hindiversion,19,female,moderately true,exactly true,exactly true,moderately true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,37
11050,india_femstud_hindiversion,19,female,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true,barely true,NA,NA,NA,India,NA,33
11051,india_femstud_hindiversion,19,female,exactly true,exactly true,moderately true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,37
11052,india_femstud_hindiversion,19,female,moderately true,exactly true,barely true,barely true, exactly true,exactly true,barely true, barely true, moderately true,barely true,NA,NA,NA,India,NA,28
11053,india_femstud_hindiversion,19,female,moderately true,barely true,not at all true,barely true,not at all true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,24
11054,india_femstud_hindiversion,19,female,moderately true,exactly true,barely true,barely true,moderately true,exactly true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,29
11055,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true, exactly true, exactly true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,32
11056,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true,barely true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,29
11057,india_femstud_hindiversion,20,female,barely true,moderately true,not at all true,moderately true,moderately true,exactly true,not at all true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,27
11058,india_femstud_hindiversion,20,female,moderately true,moderately true,barely true,barely true,moderately true,moderately true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,29
11059,india_femstud_hindiversion,20,female,moderately true,moderately true,barely true,barely true,not at all true,exactly true,not at all true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,24
11060,india_femstud_hindiversion,20,female,moderately true,barely true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,32
11061,india_femstud_hindiversion,21,female,exactly true,moderately true,exactly true,moderately true, barely true,moderately true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,34
11062,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true,barely true,not at all true,exactly true,moderately true, not at all true, moderately true, not at all true,NA,NA,NA,India,NA,25
11063,india_femstud_hindiversion,21,female,exactly true,exactly true,moderately true, exactly true,moderately true,moderately true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,36
11064,india_femstud_hindiversion,21,female,exactly true,barely true,moderately true,moderately true, barely true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,31
11065,india_femstud_hindiversion,21,female,moderately true,moderately true,barely true,barely true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,28
11066,india_femstud_hindiversion,21,female,exactly true,exactly true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,34
11067,india_femstud_hindiversion,21,female,exactly true,exactly true,moderately true,barely true,moderately true,exactly true,moderately true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,32
11068,india_femstud_hindiversion,21,female,moderately true,barely true,moderately true,barely true, barely true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,26
11069,india_femstud_hindiversion,21,female,exactly true,exactly true,barely true,moderately true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,35
11070,india_femstud_hindiversion,18,female,moderately true,moderately true,barely true,moderately true,moderately true,exactly true,barely true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,31
11071,india_femstud_hindiversion,18,female,exactly true,exactly true,moderately true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,36
11072,india_femstud_hindiversion,18,female,moderately true,barely true,moderately true,not at all true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,29
11073,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true, exactly true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,37
11074,india_femstud_hindiversion,18,female,barely true,barely true,barely true,barely true,not at all true,moderately true,not at all true, moderately true, not at all true,barely true,NA,NA,NA,India,NA,19
11075,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true, exactly true, exactly true,moderately true,exactly true, barely true, exactly true,exactly true,NA,NA,NA,India,NA,35
11076,india_femstud_hindiversion,18,female,moderately true,exactly true,moderately true, exactly true, barely true,moderately true,moderately true, exactly true,barely true, moderately true,NA,NA,NA,India,NA,31
11077,india_femstud_hindiversion,18,female,exactly true,exactly true,moderately true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,36
11078,india_femstud_hindiversion,18,female,exactly true,not at all true,exactly true,barely true, exactly true,exactly true,moderately true, moderately true,barely true,exactly true,NA,NA,NA,India,NA,31
11079,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true,moderately true,exactly true,barely true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,34
11080,india_femstud_hindiversion,18,female,moderately true,moderately true,exactly true,barely true,moderately true,moderately true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,32
11081,india_femstud_hindiversion,18,female,exactly true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,39
11082,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true,barely true, barely true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,31
11083,india_femstud_hindiversion,18,female,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,36
11084,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true, exactly true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,37
11085,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true,barely true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,31
11086,india_femstud_hindiversion,18,female,exactly true,moderately true,barely true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
11087,india_femstud_hindiversion,18,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,34
11088,india_femstud_hindiversion,18,female,exactly true,exactly true,barely true,moderately true, barely true,moderately true,moderately true, barely true,barely true,barely true,NA,NA,NA,India,NA,27
11089,india_femstud_hindiversion,18,female,moderately true,exactly true,barely true,not at all true, exactly true,moderately true,barely true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,30
11090,india_femstud_hindiversion,18,female,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,28
11091,india_femstud_hindiversion,17,female,exactly true,moderately true,barely true,barely true,moderately true,exactly true,exactly true, moderately true,barely true, not at all true,NA,NA,NA,India,NA,28
11092,india_femstud_hindiversion,17,female,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,30
11093,india_femstud_hindiversion,17,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11094,india_femstud_hindiversion,18,female,moderately true,barely true,moderately true,not at all true,not at all true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,27
11095,india_femstud_hindiversion,17,female,barely true,not at all true,moderately true,barely true, barely true,barely true,not at all true, not at all true, exactly true,barely true,NA,NA,NA,India,NA,20
11096,india_femstud_hindiversion,18,female,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,NA,India,NA,27
11097,india_femstud_hindiversion,17,female,exactly true,moderately true,barely true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
11098,india_femstud_hindiversion,18,female,moderately true,barely true,moderately true,not at all true,not at all true,moderately true,exactly true, moderately true,barely true,barely true,NA,NA,NA,India,NA,24
11099,india_femstud_hindiversion,17,female,moderately true,moderately true,moderately true,not at all true,not at all true,moderately true,exactly true, moderately true,barely true,barely true,NA,NA,NA,India,NA,25
11100,india_femstud_hindiversion,18,female,moderately true,exactly true,moderately true, exactly true,moderately true,moderately true,not at all true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,30
11101,india_femstud_hindiversion,18,female,exactly true,moderately true,not at all true,barely true,moderately true,moderately true,exactly true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,28
11102,india_femstud_hindiversion,18,female,moderately true,moderately true,exactly true,barely true,moderately true,exactly true,barely true, moderately true, not at all true, not at all true,NA,NA,NA,India,NA,26
11103,india_femstud_hindiversion,18,female,exactly true,moderately true,barely true,moderately true, barely true,exactly true,not at all true, not at all true,barely true, not at all true,NA,NA,NA,India,NA,23
11104,india_femstud_hindiversion,18,female,exactly true,moderately true,barely true,not at all true, barely true,moderately true,barely true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,25
11105,india_femstud_hindiversion,18,female,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,not at all true, exactly true,barely true, moderately true,NA,NA,NA,India,NA,28
11106,india_femstud_hindiversion,18,female,moderately true,barely true,moderately true,not at all true, barely true,exactly true,moderately true, barely true,barely true, moderately true,NA,NA,NA,India,NA,25
11107,india_femstud_hindiversion,18,female,moderately true,moderately true,moderately true, exactly true, barely true,moderately true,not at all true, barely true, exactly true, moderately true,NA,NA,NA,India,NA,28
11108,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,35
11109,india_femstud_hindiversion,18,female,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,NA,India,NA,27
11110,india_femstud_hindiversion,18,female,moderately true,barely true,barely true,barely true, barely true,barely true,barely true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,23
11111,india_femstud_hindiversion,17,female,moderately true,barely true,moderately true,not at all true,moderately true,moderately true,barely true, barely true, moderately true,barely true,NA,NA,NA,India,NA,24
11112,india_femstud_hindiversion,17,female,moderately true,barely true,moderately true,barely true, barely true,moderately true,moderately true, moderately true, moderately true, not at all true,NA,NA,NA,India,NA,25
11113,india_femstud_hindiversion,17,female,moderately true,moderately true,barely true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
11114,india_femstud_hindiversion,18,female,moderately true,exactly true,moderately true,moderately true,moderately true,barely true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,33
11115,india_femstud_hindiversion,18,female,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,36
11116,india_femstud_hindiversion,17,female,exactly true,not at all true,moderately true,moderately true,not at all true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,31
11117,india_femstud_hindiversion,17,female,exactly true,not at all true,moderately true,moderately true,not at all true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,31
11118,india_femstud_hindiversion,17,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11119,india_femstud_hindiversion,17,female,moderately true,moderately true,barely true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,34
11120,india_femstud_hindiversion,20,female,exactly true,exactly true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,36
11121,india_femstud_hindiversion,21,female,exactly true,exactly true,exactly true,moderately true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,37
11122,india_femstud_hindiversion,21,female,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,27
11123,india_femstud_hindiversion,18,female,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11124,india_femstud_hindiversion,18,female,barely true,moderately true,barely true,barely true, barely true,moderately true,not at all true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,26
11125,india_femstud_hindiversion,17,female,moderately true,moderately true,exactly true, exactly true,moderately true,moderately true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,33
11126,india_femstud_hindiversion,21,female,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,not at all true, moderately true,barely true,barely true,NA,NA,NA,India,NA,27
11127,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true,barely true,not at all true,exactly true,not at all true, not at all true,barely true,barely true,NA,NA,NA,India,NA,23
11128,india_femstud_hindiversion,21,female,moderately true,barely true,barely true, exactly true, barely true,moderately true,exactly true, moderately true, moderately true,exactly true,NA,NA,NA,India,NA,30
11129,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, not at all true, exactly true, not at all true,NA,NA,NA,India,NA,27
11130,india_femstud_hindiversion,21,female,moderately true,moderately true,not at all true,barely true,moderately true,moderately true,barely true, exactly true, exactly true,barely true,NA,NA,NA,India,NA,27
11131,india_femstud_hindiversion,19,female,exactly true,moderately true,exactly true,barely true,moderately true,exactly true,exactly true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,35
11132,india_femstud_hindiversion,21,female,exactly true,barely true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
11133,india_femstud_hindiversion,21,female,exactly true,barely true,moderately true,moderately true,moderately true,exactly true,barely true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,32
11134,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true, exactly true,moderately true,exactly true,not at all true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,34
11135,india_femstud_hindiversion,18,female,moderately true,moderately true,moderately true,moderately true, exactly true,moderately true,exactly true, barely true, moderately true, moderately true,NA,NA,NA,India,NA,31
11136,india_femstud_hindiversion,20,female,moderately true,moderately true,moderately true, exactly true,moderately true,exactly true,barely true, barely true, exactly true,exactly true,NA,NA,NA,India,NA,32
11137,india_femstud_hindiversion,20,female,moderately true,moderately true,barely true, exactly true,not at all true,exactly true,barely true, barely true, not at all true, moderately true,NA,NA,NA,India,NA,25
11138,india_femstud_hindiversion,19,female,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,barely true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,32
11139,india_femstud_hindiversion,19,female,exactly true,moderately true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,32
